response,rt,participant_id,ab_nominal
1,5.4684,808,0.05
1,5.4843,808,0.05
0,4.2574,808,0.05
1,4.2566,808,0.05
0,6.0227,808,0.05
0,4.2366,808,0.05
1,3.1385,808,0.05
1,4.4078,808,0.05
1,2.5685,808,0.05
0,3.1392,808,0.05
0,3.5894,808,0.05
1,2.2493,808,0.05
1,4.3439,808,0.05
1,4.1803,808,0.05
1,4.2484,808,0.05
1,5.4943,808,0.05
1,4.9269,808,0.05
1,4.4026,808,0.05
1,2.7715,808,0.05
1,2.1086,808,0.05
0,5.6674,808,0.05
1,5.8266,808,10.0
1,4.2913,808,10.0
1,3.9021,808,10.0
1,5.6214,808,10.0
1,2.6721,808,10.0
0,5.1628,808,10.0
1,3.3962,808,10.0
1,2.2417,808,10.0
1,4.9487,808,0.05
1,3.5605,808,0.05
1,3.7992,808,0.05
0,3.826,808,0.05
1,4.3483,808,0.05
0,6.0888,808,0.05
1,3.5654,808,0.05
1,4.1108,808,0.05
1,2.7721,808,10.0
0,3.0495,808,10.0
1,3.8288,808,10.0
1,2.3298,808,10.0
1,4.8291,808,10.0
1,1.9982,808,10.0
1,2.73,808,10.0
1,1.9817,808,10.0
1,2.1831,808,10.0
1,2.2945,808,10.0
0,3.6647,808,10.0
1,2.374,808,10.0
1,4.0286,808,10.0
1,2.5938,808,10.0
1,4.0399,808,10.0
1,3.7928,808,10.0
1,1.5117,808,10.0
0,4.1784,808,10.0
1,1.6964,808,10.0
1,2.3598,808,10.0
1,3.0251,808,0.05
1,2.4755,808,0.05
1,2.8133,808,0.05
0,4.2803,808,0.05
1,1.6659,808,0.05
0,1.8406,808,0.05
1,4.4852,808,0.05
1,1.589,808,0.05
0,2.9508,808,0.05
1,1.7927,808,0.05
1,1.6795,808,0.05
1,1.7304,808,0.05
1,1.6983,808,0.05
1,1.8892,808,0.05
1,2.7067,808,0.05
1,2.6155,808,0.05
0,3.5472,809,10.0
0,2.4108,809,10.0
1,3.4911,809,10.0
1,2.815,809,10.0
1,2.8122,809,10.0
1,2.4582,809,10.0
0,1.6971,809,10.0
0,1.3772,809,0.05
1,1.3177,809,0.05
1,2.3854,809,0.05
1,1.9006,809,0.05
1,2.4683,809,0.05
1,1.7042,809,0.05
0,1.5455,809,0.05
0,2.4616,809,0.05
1,1.0967,809,0.05
1,1.195,809,0.05
1,1.9743,809,0.05
1,2.5147,809,0.05
1,1.7175,809,0.05
0,3.3776,809,0.05
0,1.6494,809,0.05
1,2.0957,809,0.05
1,1.3727,809,10.0
0,2.7647,809,10.0
1,1.9084,809,10.0
1,3.7832,809,10.0
1,1.259,809,10.0
0,2.5513,809,10.0
1,3.158,809,10.0
1,3.2287,809,10.0
0,4.2783,809,10.0
1,1.3292,809,10.0
1,2.2613,809,10.0
1,3.2469,809,10.0
0,4.2607,809,10.0
1,4.5669,809,10.0
1,1.6337,809,0.05
1,5.4018,809,0.05
0,4.9466,809,0.05
1,4.1698,809,0.05
0,2.8613,809,0.05
1,2.7012,809,0.05
1,2.3668,809,0.05
1,3.0748,809,0.05
0,2.3964,809,0.05
1,2.6589,809,0.05
0,2.4037,809,0.05
1,1.2513,809,0.05
1,1.7918,809,0.05
1,1.3737,809,0.05
1,1.8628,809,0.05
0,2.3983,809,0.05
1,1.6817,809,10.0
0,1.4172,809,10.0
1,1.7785,809,10.0
1,2.4566,809,10.0
1,4.7504,809,10.0
0,1.6476,809,0.05
1,1.9316,809,0.05
1,1.8186,809,0.05
1,1.7239,809,0.05
0,2.4722,809,0.05
1,1.7372,809,0.05
1,1.6236,809,0.05
0,2.4871,809,0.05
1,1.2762,809,10.0
0,2.2808,809,10.0
1,1.6077,809,10.0
1,3.1253,809,10.0
1,2.5862,809,10.0
1,1.4653,809,10.0
0,3.7,809,10.0
0,3.8115,809,10.0
0,1.8197,809,0.05
1,1.9004,809,0.05
1,1.981,809,0.05
0,2.344,809,0.05
1,2.3109,809,0.05
1,1.8326,809,0.05
0,2.9532,809,0.05
1,2.2675,809,0.05
1,1.7935,809,10.0
0,1.7688,810,0.05
1,1.4872,810,0.05
0,1.8233,810,0.05
1,2.4025,810,0.05
1,1.1785,810,0.05
1,2.7027,810,0.05
1,1.9445,810,0.05
1,1.7624,810,0.05
1,1.7917,810,10.0
0,1.741,810,10.0
1,1.71,810,10.0
1,1.2574,810,10.0
1,2.2985,810,10.0
1,2.2275,810,10.0
1,1.871,810,10.0
0,1.7452,810,10.0
1,1.3969,810,10.0
1,2.0009,810,10.0
1,1.99,810,10.0
0,2.5379,810,10.0
1,1.1683,810,10.0
1,1.7491,810,10.0
1,1.502,810,10.0
0,1.1611,810,10.0
0,2.303,810,0.05
1,1.6831,810,0.05
1,1.6918,810,0.05
1,0.8792,810,0.05
1,2.105,810,0.05
1,1.5225,810,0.05
0,1.6425,810,0.05
1,1.4446,810,0.05
1,1.8868,810,0.05
1,1.7596,810,0.05
1,1.6864,810,0.05
1,1.4767,810,0.05
0,1.8415,810,0.05
1,0.9681,810,0.05
1,1.2476,810,0.05
0,2.732,810,0.05
1,1.3162,810,10.0
0,2.1334,810,10.0
1,2.05,810,10.0
0,1.7688,810,10.0
1,1.3367,810,10.0
1,2.6144,810,10.0
0,3.3647,810,10.0
1,1.8694,810,10.0
0,1.8372,810,10.0
1,2.3253,810,10.0
1,1.2056,810,10.0
0,1.3831,810,10.0
1,1.1899,810,10.0
0,1.8786,810,10.0
0,0.9685,810,10.0
1,1.1488,810,10.0
1,2.2261,810,0.05
1,1.8783,810,0.05
0,1.4374,810,0.05
1,1.859,810,0.05
1,1.0395,810,0.05
1,1.397,810,10.0
1,1.0382,810,10.0
1,1.5717,810,10.0
1,0.9722,810,10.0
1,2.1093,810,10.0
1,1.1607,810,10.0
1,1.7289,810,10.0
1,1.182,810,10.0
1,0.9624,810,10.0
0,1.9895,810,10.0
0,0.8167,810,10.0
1,1.1735,810,10.0
1,2.1458,810,10.0
0,1.7891,810,10.0
0,1.1765,810,10.0
0,1.4738,810,10.0
1,2.1184,810,0.05
1,0.8469,810,0.05
0,1.2069,810,0.05
0,0.9264,810,0.05
1,2.3452,810,0.05
1,0.9882,810,0.05
1,1.2027,810,0.05
0,1.727,810,0.05
1,0.9456,810,0.05
1,0.882,810,0.05
1,1.2653,810,0.05
1,1.0956,810,0.05
1,1.4685,810,0.05
1,1.0777,810,0.05
1,0.9539,810,0.05
1,1.1772,810,0.05
1,0.8019,811,0.05
1,1.399,811,0.05
1,2.1494,811,0.05
1,1.6381,811,0.05
1,1.4419,811,0.05
1,1.3963,811,0.05
0,1.7209,811,0.05
0,0.8155,811,10.0
1,1.3275,811,10.0
1,2.1645,811,10.0
1,2.0009,811,10.0
0,1.2101,811,10.0
1,1.1408,811,10.0
1,1.2718,811,10.0
0,2.5086,811,0.05
1,1.111,811,0.05
1,1.4824,811,0.05
1,1.2058,811,0.05
1,1.6065,811,0.05
1,3.0047,811,0.05
1,0.8725,811,0.05
1,1.321,811,10.0
0,1.7829,811,0.05
1,2.0555,811,0.05
1,1.002,811,0.05
0,3.2308,811,0.05
0,1.8807,811,0.05
1,1.9454,811,0.05
1,1.307,811,0.05
1,1.6268,811,10.0
1,2.2434,811,10.0
1,1.1909,811,10.0
1,1.4146,811,10.0
1,1.3768,811,10.0
0,1.2187,811,10.0
1,1.6729,811,0.05
1,2.1483,811,0.05
1,0.7731,811,0.05
0,0.9358,811,0.05
1,2.0261,811,0.05
1,1.091,811,0.05
1,0.9858,811,0.05
1,1.5079,811,10.0
1,1.2194,811,10.0
0,2.4813,811,10.0
1,1.2137,811,10.0
1,2.1078,811,10.0
1,1.2126,811,10.0
0,1.7199,811,10.0
1,1.4201,811,10.0
1,0.8068,811,10.0
1,2.4248,811,10.0
1,1.3084,811,10.0
1,1.1971,811,10.0
1,1.7558,811,0.05
1,1.2673,811,0.05
1,1.3624,811,0.05
1,1.1419,811,0.05
1,1.3806,811,0.05
1,1.8925,811,0.05
0,2.4155,811,0.05
1,2.1894,811,0.05
1,1.4079,811,10.0
0,2.2066,811,10.0
1,1.8476,811,10.0
1,0.9524,811,10.0
1,1.223,811,10.0
0,1.1808,811,10.0
1,1.4929,811,10.0
1,1.2574,811,10.0
0,2.189,811,0.05
1,1.0248,811,0.05
1,1.2009,811,0.05
1,2.4759,811,0.05
0,1.9486,811,0.05
1,2.0957,811,0.05
1,0.9204,811,0.05
1,1.1384,811,0.05
0,3.2059,813,0.05
0,2.3043,813,0.05
0,1.8861,813,0.05
0,2.6048,813,0.05
1,2.0951,813,0.05
1,2.7479,813,0.05
1,2.4153,813,0.05
1,1.9786,813,0.05
0,2.7505,813,10.0
0,3.52,813,10.0
0,5.262,813,10.0
1,1.432,813,10.0
1,1.2811,813,10.0
1,2.1308,813,10.0
1,1.8485,813,10.0
0,4.031,813,10.0
1,1.9865,813,10.0
1,1.7978,813,10.0
0,2.787,813,10.0
1,1.3814,813,10.0
1,2.2322,813,10.0
1,1.7977,813,10.0
1,2.0663,813,10.0
1,1.6835,813,10.0
0,2.6299,813,0.05
0,2.0529,813,0.05
1,1.614,813,0.05
1,1.6478,813,0.05
0,1.5474,813,0.05
1,1.7809,813,0.05
0,1.2696,813,0.05
1,1.6149,813,0.05
1,1.9971,813,10.0
0,4.5966,813,10.0
1,6.4319,813,10.0
1,2.2641,813,10.0
1,2.0992,813,10.0
1,3.4042,813,10.0
1,5.1616,813,10.0
1,1.9217,813,10.0
1,1.7227,813,10.0
1,3.1799,813,10.0
0,2.8928,813,10.0
1,3.1229,813,10.0
0,2.8003,813,10.0
1,4.4804,813,10.0
1,1.935,813,10.0
1,2.6078,813,0.05
1,1.5644,813,0.05
0,4.7726,813,0.05
1,1.5598,813,0.05
0,4.5141,813,0.05
1,4.3141,813,0.05
1,2.3398,813,0.05
1,4.3612,813,0.05
0,4.9811,813,0.05
1,3.3835,813,0.05
1,2.3896,813,0.05
1,2.8109,813,0.05
1,2.9905,813,0.05
0,1.5996,813,0.05
0,3.1539,813,0.05
0,3.1197,813,0.05
1,1.1996,813,10.0
1,1.7924,813,10.0
0,4.9637,813,10.0
0,4.6433,813,10.0
1,4.5225,813,10.0
1,2.8593,813,10.0
0,3.9272,813,0.05
1,2.5493,813,0.05
1,6.3239,813,0.05
0,2.4033,813,0.05
1,2.3338,813,0.05
1,5.3578,813,0.05
1,2.559,813,0.05
0,4.2718,813,0.05
1,1.6477,813,10.0
0,3.4893,813,10.0
0,3.4213,813,10.0
1,3.7898,813,10.0
1,2.8868,813,10.0
0,6.165,813,10.0
0,2.8225,814,0.05
0,3.5011,814,0.05
1,1.8852,814,0.05
1,2.1823,814,0.05
1,1.5689,814,0.05
1,3.539,814,0.05
1,1.8917,814,0.05
1,1.9762,814,0.05
0,2.5343,814,0.05
1,2.5768,814,0.05
1,4.3473,814,0.05
1,1.8514,814,0.05
0,4.6936,814,0.05
1,3.2135,814,10.0
1,1.6688,814,10.0
1,2.7229,814,10.0
0,5.0046,814,10.0
1,3.1101,814,10.0
1,3.9046,814,10.0
1,1.9517,814,10.0
1,2.1611,814,0.05
1,5.5239,814,0.05
1,1.7944,814,0.05
1,5.5683,814,0.05
1,1.3203,814,0.05
1,2.4681,814,0.05
0,3.4266,814,0.05
1,2.4164,814,0.05
1,2.2097,814,10.0
0,4.8938,814,10.0
1,2.7698,814,10.0
1,1.3066,814,10.0
1,2.8855,814,10.0
1,1.1635,814,10.0
1,2.8618,814,10.0
1,1.2781,814,0.05
0,4.4014,814,0.05
1,1.2165,814,0.05
1,2.4694,814,0.05
1,1.3092,814,0.05
1,3.0189,814,0.05
1,1.514,814,10.0
1,5.1254,814,10.0
0,2.9291,814,10.0
1,3.7058,814,10.0
1,1.8492,814,10.0
1,2.2189,814,0.05
1,2.0455,814,0.05
1,1.5333,814,0.05
1,2.2356,814,0.05
1,1.1074,814,0.05
1,2.6804,814,0.05
1,1.986,814,0.05
0,1.9317,814,10.0
1,1.7498,814,10.0
1,1.867,814,10.0
1,1.7435,814,10.0
0,1.8789,814,10.0
0,2.4784,814,10.0
1,3.5282,814,10.0
0,4.1689,814,10.0
1,1.7703,814,10.0
0,2.8141,814,10.0
0,2.4573,814,10.0
1,2.5425,814,10.0
1,1.8436,814,10.0
1,1.7531,814,10.0
1,2.119,814,10.0
1,4.4338,814,10.0
0,3.4276,814,0.05
0,3.1263,814,0.05
0,1.8447,814,0.05
0,4.0393,814,0.05
1,1.7708,814,0.05
1,1.3392,814,0.05
1,1.7335,814,0.05
1,2.1352,814,0.05
1,1.956,817,10.0
1,1.642,817,10.0
1,3.876,817,10.0
0,3.71,817,10.0
0,3.609,817,10.0
1,2.559,817,10.0
1,3.222,817,10.0
1,2.89,817,0.05
1,1.173,817,0.05
0,1.577,817,0.05
1,1.093,817,0.05
1,1.227,817,0.05
1,3.379,817,0.05
0,1.472,817,0.05
1,2.761,817,0.05
0,1.674,817,0.05
1,1.543,817,0.05
0,1.376,817,0.05
1,1.843,817,0.05
1,3.041,817,0.05
1,1.374,817,0.05
1,2.109,817,0.05
0,1.687,817,0.05
0,3.311,817,10.0
0,2.592,817,10.0
1,2.939,817,10.0
1,3.292,817,10.0
0,3.093,817,10.0
1,2.391,817,10.0
0,3.094,817,10.0
1,1.908,817,10.0
1,1.525,817,10.0
1,2.793,817,10.0
1,4.642,817,10.0
1,2.873,817,10.0
1,1.361,817,10.0
1,2.509,817,10.0
1,2.645,817,10.0
0,2.814,817,10.0
0,2.525,817,0.05
1,2.041,817,0.05
1,2.691,817,0.05
1,1.61,817,0.05
1,1.524,817,0.05
0,2.207,817,0.05
1,2.393,817,0.05
1,1.257,817,0.05
1,2.427,817,0.05
1,3.46,817,0.05
1,1.343,817,0.05
1,2.893,817,0.05
0,3.742,817,0.05
1,2.241,817,0.05
0,1.51,817,0.05
1,1.076,817,10.0
0,2.93,817,10.0
1,3.607,817,10.0
1,0.938,817,10.0
1,1.309,817,10.0
1,2.225,817,10.0
1,2.615,817,10.0
1,4.325,817,10.0
0,3.775,817,10.0
0,4.276,817,10.0
1,1.81,817,10.0
0,3.291,817,10.0
1,3.329,817,10.0
0,3.826,817,10.0
1,4.828,817,10.0
1,1.992,817,10.0
0,2.027,817,0.05
1,1.431,817,0.05
1,1.509,817,0.05
0,1.26,817,0.05
1,1.199,817,0.05
0,4.096,817,0.05
1,1.674,818,0.05
1,1.674,818,0.05
0,1.397,818,0.05
0,1.59,818,0.05
1,1.173,818,10.0
1,2.323,818,10.0
1,1.741,818,10.0
1,2.821,818,10.0
0,2.414,818,10.0
0,1.371,818,10.0
1,1.981,818,10.0
1,2.716,818,10.0
1,1.625,818,10.0
1,2.055,818,10.0
0,1.588,818,10.0
1,2.363,818,10.0
0,2.969,818,10.0
1,1.266,818,10.0
1,1.081,818,0.05
1,2.074,818,0.05
0,1.942,818,0.05
1,1.719,818,0.05
0,0.763,818,0.05
1,1.276,818,0.05
1,1.959,818,10.0
0,2.806,818,10.0
0,2.161,818,10.0
1,3.609,818,10.0
1,1.234,818,10.0
1,1.306,818,10.0
0,1.627,818,10.0
1,1.645,818,10.0
1,1.973,818,10.0
0,1.638,818,10.0
1,2.22,818,10.0
0,2.402,818,10.0
1,1.551,818,10.0
1,1.629,818,10.0
1,3.185,818,0.05
0,2.526,818,0.05
1,1.81,818,0.05
0,1.417,818,0.05
1,1.349,818,0.05
1,2.434,818,0.05
0,1.444,818,0.05
1,1.512,818,0.05
1,1.105,818,0.05
1,1.652,818,0.05
0,2.002,818,0.05
0,4.056,818,0.05
1,1.435,818,0.05
0,1.647,818,0.05
1,1.462,818,0.05
0,2.033,818,0.05
1,1.998,818,0.05
0,1.907,818,0.05
1,2.542,818,0.05
0,1.63,818,0.05
1,1.193,818,10.0
0,0.949,818,10.0
0,1.801,818,10.0
1,1.907,818,10.0
0,1.955,818,10.0
1,2.573,818,10.0
1,1.75,818,10.0
0,1.632,818,10.0
0,2.935,818,0.05
0,0.998,818,0.05
1,1.15,818,0.05
0,1.348,818,0.05
1,1.145,818,0.05
1,1.733,818,0.05
1,1.0798,819,10.0
1,1.0082,819,10.0
1,1.6458,819,10.0
1,2.8776,819,10.0
1,1.0553,819,10.0
0,2.8139,819,10.0
1,0.849,819,0.05
1,0.8787,819,0.05
1,1.1334,819,0.05
1,1.3479,819,0.05
0,1.252,819,0.05
1,1.6693,819,0.05
1,1.2636,819,0.05
0,1.3811,819,0.05
1,2.8694,819,0.05
1,1.444,819,0.05
1,0.9748,819,0.05
1,0.9217,819,0.05
1,1.2037,819,0.05
1,1.5783,819,0.05
1,0.9984,819,0.05
1,0.9636,819,0.05
1,0.8142,819,10.0
0,2.626,819,10.0
1,2.2762,819,10.0
1,1.2732,819,10.0
1,1.8602,819,10.0
1,0.9637,819,10.0
1,1.848,819,10.0
1,0.9478,819,10.0
1,2.3959,819,0.05
1,1.6375,819,0.05
1,1.6819,819,0.05
1,1.5903,819,0.05
1,1.8951,819,0.05
1,1.2075,819,0.05
0,1.1891,819,0.05
1,1.8021,819,0.05
1,1.5834,819,10.0
1,1.8686,819,10.0
1,0.8951,819,10.0
1,2.14,819,10.0
1,1.888,819,10.0
0,2.0972,819,10.0
1,1.2541,819,10.0
1,1.7775,819,10.0
1,1.7257,819,10.0
1,1.591,819,10.0
1,0.8386,819,10.0
0,0.8575,819,10.0
0,1.7781,819,10.0
1,2.5667,819,10.0
0,2.8243,819,10.0
1,1.0029,819,0.05
1,1.2882,819,0.05
0,1.1425,819,0.05
1,1.8575,819,0.05
1,0.9559,819,0.05
1,1.2872,819,0.05
1,0.8001,819,0.05
1,0.8887,819,0.05
0,2.3388,819,0.05
1,2.1212,819,0.05
0,0.9355,819,0.05
0,1.5771,819,0.05
1,0.8536,819,0.05
1,0.9734,819,0.05
1,1.0587,819,0.05
1,0.8034,819,0.05
1,1.3744,819,10.0
1,1.5939,819,10.0
0,0.7216,819,10.0
1,0.8612,819,10.0
1,0.6743,819,10.0
1,1.0929,819,10.0
1,1.517,819,10.0
0,1.2603,819,10.0
1,0.9747,819,0.05
1,0.9739,819,0.05
1,0.692,819,0.05
1,1.1644,820,10.0
0,1.9306,820,10.0
1,2.2802,820,10.0
1,1.233,820,10.0
1,1.7153,820,10.0
0,2.6108,820,10.0
1,1.6633,820,10.0
1,2.5151,820,10.0
1,2.0752,820,0.05
1,1.6343,820,0.05
1,1.4008,820,0.05
1,1.7081,820,0.05
1,2.1687,820,0.05
0,2.3954,820,0.05
0,3.4961,820,0.05
1,1.7349,820,0.05
1,1.7917,820,10.0
0,1.5262,820,10.0
1,1.506,820,10.0
1,2.4199,820,10.0
1,1.5938,820,10.0
1,1.9715,820,10.0
1,1.3525,820,10.0
1,2.043,820,10.0
0,1.8863,820,0.05
1,1.46,820,0.05
1,1.5898,820,0.05
1,1.7863,820,0.05
1,1.1352,820,0.05
1,3.3987,820,0.05
1,2.2824,820,0.05
1,2.3074,820,0.05
1,1.8509,820,10.0
1,1.2132,820,10.0
0,1.979,820,10.0
1,1.6107,820,10.0
1,1.8453,820,10.0
1,1.9942,820,10.0
1,1.689,820,10.0
0,3.0658,820,10.0
1,1.7818,820,0.05
1,2.4397,820,0.05
1,1.2543,820,0.05
1,3.7239,820,0.05
1,1.811,820,0.05
1,1.9964,820,0.05
1,3.1827,820,0.05
1,2.0471,820,10.0
1,2.4175,820,10.0
1,1.2201,820,10.0
1,2.6178,820,10.0
1,2.2598,820,10.0
0,2.6996,820,10.0
1,1.3386,820,10.0
1,1.8869,820,0.05
1,1.6968,820,0.05
1,3.1416,820,0.05
1,1.4122,820,0.05
1,2.561,820,0.05
0,2.5374,820,0.05
1,1.5843,820,0.05
1,3.0488,820,0.05
0,3.4728,820,0.05
0,1.94,820,0.05
1,2.4651,820,0.05
1,1.6293,820,0.05
1,1.9779,820,0.05
1,2.1768,820,0.05
1,1.8279,820,0.05
1,2.4901,820,0.05
1,2.3205,820,0.05
0,2.3507,820,0.05
1,1.6856,820,10.0
1,2.0233,820,10.0
0,2.1796,820,10.0
1,3.1768,820,10.0
1,2.6154,821,10.0
1,2.1834,821,10.0
1,3.3665,821,10.0
1,2.0419,821,10.0
0,8.2643,821,10.0
1,8.473,821,10.0
0,1.4947,821,10.0
1,0.9467,821,10.0
0,2.7625,821,10.0
1,2.0039,821,10.0
0,6.4148,821,10.0
1,8.8231,821,10.0
0,4.5271,821,10.0
1,1.1057,821,10.0
0,8.0807,821,10.0
0,2.9096,821,0.05
0,1.6365,821,0.05
1,2.6623,821,0.05
1,1.6375,821,0.05
1,1.5349,821,0.05
0,2.1516,821,0.05
0,6.2074,821,0.05
0,3.6097,821,0.05
1,3.0798,821,0.05
1,1.4422,821,0.05
1,2.0331,821,0.05
1,1.2197,821,0.05
0,7.4841,821,0.05
0,5.8628,821,0.05
0,1.2651,821,0.05
0,8.7949,821,0.05
1,1.9145,821,0.05
1,1.827,821,0.05
1,2.0757,821,0.05
1,3.2039,821,0.05
1,2.041,821,0.05
1,2.2131,821,0.05
0,8.032,821,0.05
0,3.0615,821,0.05
0,1.3991,821,0.05
0,5.0996,821,10.0
1,2.9094,821,10.0
1,3.1453,821,10.0
1,9.092,821,10.0
0,3.0721,821,10.0
1,1.7869,821,10.0
1,3.2089,821,10.0
0,9.5592,821,10.0
0,2.3552,821,0.05
1,2.2411,821,0.05
1,1.4794,821,0.05
0,3.1353,821,0.05
0,2.04,821,0.05
1,1.5482,821,10.0
1,2.7212,821,10.0
0,2.3984,821,10.0
0,1.7336,822,10.0
1,1.5248,822,10.0
0,0.9778,822,10.0
1,1.4532,822,10.0
1,1.2203,822,10.0
1,1.5278,822,10.0
1,1.386,822,10.0
1,1.3401,822,10.0
1,1.3069,822,0.05
1,1.1798,822,0.05
1,1.3286,822,0.05
0,1.6859,822,0.05
1,1.5101,822,0.05
1,1.7018,822,0.05
1,1.3818,822,0.05
1,1.3823,822,0.05
1,1.305,822,0.05
1,1.3999,822,0.05
1,1.4092,822,0.05
1,1.6443,822,0.05
1,1.5263,822,0.05
1,1.9056,822,0.05
1,1.5391,822,0.05
0,1.6841,822,0.05
0,1.5467,822,10.0
1,1.3203,822,10.0
1,1.2748,822,10.0
1,1.4206,822,10.0
0,1.5131,822,10.0
1,1.6602,822,10.0
0,1.317,822,10.0
1,1.1901,822,10.0
1,1.4021,822,0.05
1,1.5183,822,0.05
1,1.1404,822,0.05
1,1.2796,822,0.05
1,1.6114,822,0.05
1,1.2474,822,0.05
1,1.0603,822,0.05
1,1.1889,822,0.05
0,1.0169,822,0.05
0,1.7417,822,0.05
1,1.9972,822,0.05
0,1.4329,822,0.05
1,1.1651,822,0.05
1,1.3567,822,0.05
1,1.2982,822,10.0
1,1.0522,822,10.0
1,1.7571,822,10.0
1,1.2214,822,10.0
0,1.9066,822,10.0
1,1.649,822,10.0
0,1.337,822,10.0
1,1.413,822,10.0
1,1.551,822,10.0
1,1.3211,822,10.0
1,1.9444,822,10.0
0,1.4769,822,10.0
1,1.5782,822,10.0
1,1.547,822,10.0
1,1.8775,822,10.0
1,1.1744,822,0.05
1,1.4241,822,0.05
1,1.6509,822,0.05
0,1.1708,822,0.05
1,1.3341,822,0.05
1,1.3295,822,0.05
1,1.2371,822,0.05
1,1.6062,822,0.05
0,2.1031,822,0.05
0,1.1918,822,0.05
0,1.1953,822,0.05
0,1.3014,822,0.05
1,0.8674,822,0.05
0,1.266,822,0.05
1,1.2589,822,0.05
1,0.9647,822,0.05
1,1.2356,822,10.0
1,1.0319,822,10.0
1,1.3914,822,10.0
1,0.9503,822,10.0
1,1.2503,822,10.0
1,1.0193,822,10.0
1,1.8188,822,10.0
1,1.7226,822,10.0
1,0.9273,822,10.0
0,1.1141,822,10.0
1,0.8853,822,10.0
1,1.5855,822,10.0
1,1.8718,822,10.0
1,1.3724,822,10.0
1,1.038,822,10.0
0,1.351,822,10.0
1,2.775,823,10.0
0,2.3298,823,10.0
0,1.5148,823,10.0
0,3.3841,823,10.0
1,1.2747,823,10.0
1,1.5647,823,10.0
1,3.4869,823,10.0
1,1.5638,823,10.0
1,1.7591,823,0.05
0,2.4293,823,0.05
1,2.5652,823,0.05
1,1.8085,823,0.05
1,1.9711,823,0.05
1,1.5436,823,0.05
1,2.4942,823,0.05
0,4.361,823,0.05
0,3.1538,823,0.05
1,3.1127,823,0.05
1,2.0947,823,0.05
1,2.0799,823,0.05
1,2.8935,823,0.05
1,2.402,823,0.05
1,2.3007,823,0.05
1,1.5612,823,0.05
1,1.849,823,10.0
1,1.4632,823,10.0
1,2.1423,823,10.0
1,1.85,823,10.0
1,2.1999,823,10.0
1,2.8664,823,10.0
1,1.3335,823,10.0
1,3.6829,823,10.0
1,2.4998,823,10.0
0,3.1494,823,10.0
1,1.1494,823,10.0
0,2.3662,823,10.0
1,3.0497,823,10.0
0,4.2498,823,10.0
1,2.0839,823,10.0
0,2.8498,823,0.05
0,2.2003,823,0.05
0,1.4836,823,0.05
1,1.5827,823,0.05
1,2.283,823,0.05
1,2.2332,823,0.05
1,3.4,823,0.05
1,2.8166,823,0.05
1,3.5334,823,0.05
1,1.7169,823,0.05
1,2.1331,823,0.05
1,1.3504,823,0.05
1,4.2497,823,0.05
1,2.0328,823,0.05
1,2.4499,823,0.05
1,1.5497,823,0.05
1,2.5333,823,0.05
1,3.0666,823,0.05
1,2.6836,823,0.05
1,2.0,823,0.05
1,1.8166,823,0.05
0,1.7163,823,0.05
1,2.1996,823,0.05
1,1.7165,823,0.05
1,1.5336,823,0.05
0,2.2727,823,0.05
1,2.4169,823,10.0
1,2.252,824,0.05
1,3.303,824,0.05
0,1.818,824,0.05
1,3.046,824,0.05
1,1.59,824,0.05
1,3.407,824,0.05
1,6.006,824,0.05
1,1.369,824,0.05
1,4.3,824,0.05
1,3.528,824,0.05
1,1.71,824,0.05
1,7.141,824,0.05
0,3.122,824,0.05
1,5.167,824,10.0
0,4.09,824,10.0
1,2.185,824,10.0
1,7.438,824,10.0
1,2.326,824,10.0
1,3.768,824,10.0
0,2.486,824,10.0
1,2.366,824,10.0
1,7.285,824,10.0
0,2.252,824,10.0
1,4.831,824,10.0
1,4.292,824,10.0
1,2.25,824,10.0
0,4.113,824,10.0
1,4.413,824,10.0
1,3.471,824,10.0
0,2.74,824,10.0
0,3.201,824,10.0
1,4.784,824,10.0
1,1.743,824,10.0
1,3.339,824,10.0
1,6.228,824,0.05
1,2.769,824,0.05
0,3.955,824,0.05
1,3.67,824,0.05
1,1.877,824,0.05
1,3.974,824,0.05
1,1.803,824,0.05
1,1.754,824,0.05
0,6.374,824,10.0
1,3.058,824,10.0
0,6.741,824,10.0
1,3.089,824,10.0
1,4.372,824,10.0
0,2.272,824,10.0
1,2.756,824,10.0
1,3.446,824,0.05
1,1.65,824,0.05
0,5.706,824,0.05
1,2.835,824,0.05
1,3.693,824,0.05
1,2.379,824,0.05
1,2.039,824,0.05
0,2.246,824,10.0
1,2.622,824,10.0
1,1.556,824,10.0
1,2.269,824,10.0
1,2.026,824,10.0
0,3.438,824,10.0
1,3.069,824,10.0
1,2.661,824,10.0
0,1.367,824,10.0
0,1.769,824,10.0
1,2.033,824,10.0
1,2.689,824,10.0
1,1.323,824,10.0
1,2.975,824,10.0
0,1.735,824,10.0
1,3.092,824,10.0
0,3.601,824,0.05
1,1.835,824,0.05
1,1.406,824,0.05
0,3.486,824,0.05
1,1.452,824,0.05
0,1.372,824,0.05
1,1.94,824,0.05
1,1.853,824,0.05
1,1.994,824,0.05
1,0.966,824,0.05
1,1.368,824,0.05
1,2.019,824,0.05
1,1.183,824,0.05
1,3.553,824,0.05
1,0.906,824,0.05
1,1.332,824,0.05
1,2.3622,825,0.05
1,1.7295,825,0.05
1,2.2531,825,0.05
1,3.9431,825,0.05
1,1.4154,825,0.05
1,1.8241,825,0.05
